variant,seed,split,case,pp_dir_5deg,pp_dir_10deg,pp_dir_15deg,pp_dir_30deg,pp_peak_0.10,pp_peak_0.20,pp_peak_0.50,cos_signed_median,cos_signed_mean,frac_flipped,angle_median_deg,angle_mean_deg,angle_p90_deg,mag_ratio_median,mag_ratio_mean,peak_mag_true,peak_mag_pred,peak_mag_rel,t_phase,omega,phase_norm,Q_sign,alpha_womersley,R_mm,L_mm,p_amp,wall_frac
womersley_withleak,1337,test,wm_032_R12p2_L282p2_a06p3,0.025868055555555554,0.4907986111111111,0.7734375,0.9520833333333333,0.0006944444444444445,0.014756944444444444,0.6291666666666667,0.9846656322479248,0.965911328792572,0.0,10.046774864196777,12.74378490447998,18.295804977416992,1.3180937767028809,1.393156886100769,0.03266732767224312,0.10813063383102417,2.3100545406341553,3.5635549664683546,0.8763398420088776,3.122885196304829,-1.0,6.307070037448027,12.239067927399056,282.1644184331933,0.08340355636315183,0.08304498269896193
womersley_withleak,1337,test,wm_033_R16p9_L167p1_a02p1,0.5046232876712329,0.9029109589041096,0.9842465753424657,0.9988013698630137,0.0,0.0,0.0,0.9963303208351135,0.9928869605064392,0.0,4.9100341796875,5.793026447296143,9.894513130187988,0.12648172676563263,0.1256297528743744,0.5140915513038635,0.06869322061538696,-0.8663793802261353,23.579713268213716,0.050513105248963935,1.191084538057671,1.0,2.0921065799657117,16.909810540078887,167.13941672229032,0.03385412159184365,0.08304498269896193
womersley_withleak,1337,val,wm_024_R10p1_L185p5_a06p9,0.0005208333333333333,0.0024305555555555556,0.0038194444444444443,0.016319444444444445,0.0,0.0,0.0015625,0.7740665674209595,0.7718070149421692,0.0,39.279518127441406,39.12805938720703,43.54117965698242,1.7401845455169678,1.6503514051437378,0.03445331007242203,0.10717958211898804,2.1108646392822266,2.1666682256330922,1.5440612768616369,3.3454685070065695,-1.0,6.929361621899541,10.13019792117939,185.51290850826797,0.1077085903681465,0.08304498269896193
womersley_withleak,1337,val,wm_025_R14p6_L277p4_a02p2,0.27297794117647056,0.6661764705882353,0.9158088235294117,0.9558823529411765,0.0,0.0,0.0,0.9933376312255859,0.9781380891799927,0.0,6.6175055503845215,9.229575157165527,14.10122299194336,2.036978244781494,2.0722756385803223,0.019197292625904083,0.09132258594036102,3.7570555210113525,76.1069292794284,0.07139294034387775,5.433497461801954,1.0,2.1527243518364907,14.635843572634595,277.4024293436889,0.024839818199674932,0.08304498269896193
womersley_withleak,1337,val,wm_026_R16p1_L173p1_a06p4,0.39863013698630134,0.8801369863013698,0.9571917808219178,0.9991438356164384,0.3618150684931507,0.8616438356164383,0.9948630136986302,0.9949383735656738,0.9905003309249878,0.0,5.7671966552734375,6.765509128570557,10.305742263793945,0.969074010848999,0.966045081615448,0.03859727829694748,0.08317562937736511,1.1549609899520874,11.638586333715198,0.5108045582498528,5.945042950846166,1.0,6.35234707406615,16.145957558642593,173.14701111600007,0.049462200976830496,0.08304498269896193
womersley_withleak,1337,val,wm_027_R13p9_L115p3_a03p2,0.010243055555555556,0.027604166666666666,0.4076388888888889,0.9965277777777778,0.0,0.007291666666666667,0.9916666666666667,0.9633378982543945,0.9615878462791443,0.0,15.562593460083008,15.620007514953613,18.09416961669922,0.7959979176521301,0.7901597619056702,0.07502167671918869,0.12101011723279953,0.6130020618438721,36.3390203037458,0.17152021176440738,6.232876457809579,1.0,3.177130799823445,13.93588046669706,115.27099829706562,0.029555184430162532,0.08304498269896193
womersley_withleak,2026,test,wm_028_R16p9_L170p9_a11p3,0.004861111111111111,0.18975694444444444,0.4670138888888889,0.9395833333333333,0.0,0.0,0.003298611111111111,0.9631955623626709,0.9497066736221313,0.0,15.592967987060547,16.814960479736328,26.70298957824707,2.248762369155884,2.5511107444763184,0.021849041804671288,0.08979444205760956,3.1097655296325684,2.356353350615163,1.489114804961375,3.5088806601213807,-1.0,11.338325089891944,16.878808428210068,170.9466910940729,0.05449226346446536,0.08304498269896193
womersley_withleak,2026,test,wm_029_R15p7_L140p1_a07p1,0.00017361111111111112,0.019618055555555555,0.3013888888888889,0.9975694444444444,0.0,0.0,0.0,0.9526791572570801,0.9519037008285522,0.0,17.696674346923828,17.39141082763672,22.755517959594727,3.730250358581543,3.727036237716675,0.012829676270484924,0.08201009780168533,5.392218589782715,8.071870019276021,0.6816181504768951,5.501933113428821,1.0,7.149392859956807,15.730972031964066,140.10607133664715,0.01154620816316866,0.08304498269896193
womersley_withleak,2026,test,wm_030_R16p8_L186p3_a07p9,0.16892361111111112,0.4248263888888889,0.8098958333333334,0.9862847222222222,0.0,0.0,0.0,0.9832433462142944,0.9764410257339478,0.0,10.503643989562988,10.960511207580566,17.310504913330078,3.6362221240997314,3.6515607833862305,0.010996272787451744,0.10034169256687164,8.1250638961792,0.9357481164268846,0.7281950996909115,0.6814071929270579,1.0,7.914192820348003,16.847665103447127,186.26469076177037,0.00977671845722567,0.08304498269896193
womersley_withleak,2026,test,wm_031_R09p4_L239p5_a10p9,0.0012152777777777778,0.002951388888888889,0.021875,1.0,0.0,0.0,0.6680555555555555,0.9289584159851074,0.9256106615066528,0.0,21.726974487304688,21.90806007385254,27.712146759033203,1.2298219203948975,1.2311409711837769,0.03942704200744629,0.08582040667533875,1.1766889095306396,1.0528578622297922,4.427565334988802,4.6615969734790434,-1.0,10.880321199869641,9.393256833150932,239.49278666172782,0.1615219190558797,0.08304498269896193
