variant,seed,split,case,n_nodes,n_moving,angle_median,angle_mean,angle_p90,spearman_true_mag_radius,spearman_pred_mag_radius,mag_ratio_median,mag_ratio_p90,div_true_median,div_true_mean,div_pred_median,div_pred_mean,umean,wall_frac,mesh_L
noleak_centerline,777,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,35.20629119873047,52.04232406616211,125.65717315673828,0.5955005199491256,0.21765216057177264,0.5105023384094238,1.2913713455200195,6.041183269189787e-07,0.00015491734666284174,7.982436045494978e-07,0.0004973280592821538,0.6181572079658508,0.15367222871836364,0.00013044805783162767
noleak_centerline,777,test,0226_H_AO_COA_3D_FSI_REST,478860,338246,30.75603485107422,49.275230407714844,131.0345916748047,0.15934695019307002,0.42394304460009413,1.0792937278747559,2.6389825344085693,0.0006325866561383009,0.005831016693264246,0.003753733355551958,0.012413469143211842,0.303988516330719,0.11705300087708308,0.0003231259117046775
noleak_centerline,777,val,0002_H_AO_SVD_3D_RIGID,354855,266825,37.76637268066406,52.77680969238281,122.24464416503906,0.3376949064659261,0.46208230987470067,1.1673699617385864,2.8152263164520264,7.897576142568141e-05,0.0002940235426649451,0.0005717932945117354,0.0026545068249106407,0.23082737624645233,0.060089332262473406,0.00016229678873188986
noleak_centerline,777,val,0005_H_AO_SVD_3D_RIGID,354274,252557,53.26813507080078,60.59841537475586,124.46363830566406,0.06061426333878172,0.18438411842973648,2.736207962036133,10.0,9.443952149013057e-05,0.0008413105388171971,0.0009035774855874479,0.011071229353547096,0.09301868826150894,0.10889029395326781,0.00033450571882834106
noleak_centerline,777,val,0234_H_AO_COA_3D_FSI_REST,274329,189370,42.58232116699219,58.69408416748047,138.01585388183594,0.5588580644775368,0.19362820295733343,1.4313580989837646,5.469181060791016,1.0881193702516612e-05,0.0003443043678998947,3.6482379073277116e-05,0.0027317339554429054,0.18763655424118042,0.13712002741234067,0.00017261165080116665
noleak_centerline,777,val,0241_H_AO_COA_3D_FSI_REST,318163,222127,69.2419662475586,71.54593658447266,121.23473358154297,0.3000220819510812,0.49778866252206194,0.8761789202690125,1.936234474182129,0.0005502899293787777,0.003980859648436308,0.0025223928969353437,0.008636108599603176,0.2907840311527252,0.1273058149439124,0.00030131236144384423
sage_noleak,1337,test,0007_H_AO_H_3D_RIGID,560868,381060,72.3931884765625,68.30343627929688,123.84317016601562,0.4529117736650832,0.3989672463162492,0.7132818698883057,1.597546100616455,0.0007353163091465831,0.0014457572251558304,0.00042054467485286295,0.0010814695851877332,0.3152245581150055,0.1507342191032471,0.00018888486302164463
sage_noleak,1337,test,0017_H_AO_COA_3D_RIGID,557492,380993,34.01251983642578,45.58792495727539,99.02763366699219,0.5379569657496619,0.3045318502947831,1.1177177429199219,2.4146180152893066,0.0006798940594308078,0.001321860821917653,0.0007811750983819366,0.0030898060649633408,0.21421021223068237,0.14574200167894785,0.0001833600373472542
sage_noleak,1337,test,0020_H_AO_COA_3D_RIGID,322504,207177,47.57136535644531,49.16357421875,91.66304016113281,0.35717064087089784,0.17094893750109721,0.5004890561103821,1.0206984281539917,0.0008495232323184609,0.00189350510481745,0.00039946180186234415,0.0013696212554350495,0.41089072823524475,0.19699600625108526,0.0002076576179970371
sage_noleak,1337,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,35.059471130371094,47.70494842529297,116.55841064453125,0.5955005199491256,-0.0968151910617508,0.3994825780391693,0.9733190536499023,6.041183269189787e-07,0.00015491734666284174,2.3290489536975656e-07,0.0004469171108212322,0.6181572079658508,0.15367222871836364,0.00013044805783162767
sage_noleak,1337,test,0226_H_AO_COA_3D_FSI_REST,478860,338246,34.196964263916016,52.98845291137695,137.2840576171875,0.15934695019307002,-0.2028499095484992,1.0310821533203125,2.4752068519592285,0.0006325866561383009,0.005831016693264246,0.0010556683409959078,0.009273463860154152,0.303988516330719,0.11705300087708308,0.0003231259117046775
sage_noleak,1337,val,0002_H_AO_SVD_3D_RIGID,354855,266825,77.19706726074219,68.07581329345703,134.19850158691406,0.3376949064659261,0.4840808184573013,0.7707628011703491,1.3700342178344727,7.897576142568141e-05,0.0002940235426649451,0.00015137002628762275,0.0003585116355679929,0.23082737624645233,0.060089332262473406,0.00016229678873188986
sage_noleak,1337,val,0005_H_AO_SVD_3D_RIGID,354274,252557,51.82722854614258,61.3006706237793,134.98463439941406,0.06061426333878172,0.1829490832840258,2.0431888103485107,4.760695934295654,9.443952149013057e-05,0.0008413105388171971,0.0002145127218682319,0.003071743994951248,0.09301868826150894,0.10889029395326781,0.00033450571882834106
sage_noleak,1337,val,0234_H_AO_COA_3D_FSI_REST,274329,189370,34.80898666381836,46.24128341674805,103.19557189941406,0.5588580644775368,-0.5402021947978384,3.6898980140686035,10.0,1.0881193702516612e-05,0.0003443043678998947,1.594656532688532e-05,0.004794266074895859,0.18763655424118042,0.13712002741234067,0.00017261165080116665
sage_noleak,1337,val,0241_H_AO_COA_3D_FSI_REST,318163,222127,63.21542739868164,65.21524047851562,106.53763580322266,0.3000220819510812,-0.6234878731845782,1.5013521909713745,3.6413416862487793,0.0005502899293787777,0.003980859648436308,0.0009985744254663587,0.010238127782940865,0.2907840311527252,0.1273058149439124,0.00030131236144384423
sage_noleak,2026,test,0007_H_AO_H_3D_RIGID,560868,381060,101.42311096191406,90.0071792602539,157.13986206054688,0.4529117736650832,0.42612952090323786,0.49758851528167725,1.1815814971923828,0.0007353163091465831,0.0014457572251558304,0.0001503292005509138,0.000601560459472239,0.3152245581150055,0.1507342191032471,0.00018888486302164463
sage_noleak,2026,test,0017_H_AO_COA_3D_RIGID,557492,380993,47.36473083496094,68.37567138671875,152.75820922851562,0.5379569657496619,0.31122149179879827,0.7758073806762695,1.8946689367294312,0.0006798940594308078,0.001321860821917653,0.0002393153408775106,0.001049567712470889,0.21421021223068237,0.14574200167894785,0.0001833600373472542
sage_noleak,2026,test,0020_H_AO_COA_3D_RIGID,322504,207177,42.131622314453125,70.00658416748047,153.8457489013672,0.35717064087089784,0.18981319795437676,0.439823180437088,1.0481970310211182,0.0008495232323184609,0.00189350510481745,0.00022269427427090704,0.0010423172498121858,0.41089072823524475,0.19699600625108526,0.0002076576179970371
sage_noleak,2026,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,26.787073135375977,43.92486572265625,120.8510971069336,0.5955005199491256,0.151258369969106,0.4463859796524048,1.050255537033081,6.041183269189787e-07,0.00015491734666284174,1.1564090129922988e-07,0.00021587079390883446,0.6181572079658508,0.15367222871836364,0.00013044805783162767
sage_noleak,2026,test,0226_H_AO_COA_3D_FSI_REST,478860,338246,47.09276580810547,62.947322845458984,140.89654541015625,0.15934695019307002,0.269457797224849,0.8970016241073608,2.3471288681030273,0.0006325866561383009,0.005831016693264246,0.0007644869619980454,0.004873806145042181,0.303988516330719,0.11705300087708308,0.0003231259117046775
sage_noleak,2026,val,0002_H_AO_SVD_3D_RIGID,354855,266825,94.76799774169922,79.30967712402344,142.8771209716797,0.3376949064659261,0.5608216931606944,0.9136983156204224,1.659879207611084,7.897576142568141e-05,0.0002940235426649451,0.00012161104677943513,0.00027896068058907986,0.23082737624645233,0.060089332262473406,0.00016229678873188986
sage_noleak,2026,val,0005_H_AO_SVD_3D_RIGID,354274,252557,91.0162582397461,87.18052673339844,152.9521484375,0.06061426333878172,0.18292929918918735,2.428194999694824,5.479283332824707,9.443952149013057e-05,0.0008413105388171971,0.00018269341671839356,0.004148583859205246,0.09301868826150894,0.10889029395326781,0.00033450571882834106
sage_noleak,2026,val,0234_H_AO_COA_3D_FSI_REST,274329,189370,32.93706512451172,45.314674377441406,113.3551254272461,0.5588580644775368,-0.40575502724372753,2.11667537689209,6.38205099105835,1.0881193702516612e-05,0.0003443043678998947,1.0526529877097346e-05,0.0015251780860126019,0.18763655424118042,0.13712002741234067,0.00017261165080116665
sage_noleak,2026,val,0241_H_AO_COA_3D_FSI_REST,318163,222127,64.92737579345703,67.29309844970703,110.57978057861328,0.3000220819510812,0.017948739876782527,1.2692835330963135,2.903373956680298,0.0005502899293787777,0.003980859648436308,0.0010192104382440448,0.006612394470721483,0.2907840311527252,0.1273058149439124,0.00030131236144384423
sage_noleak,777,test,0007_H_AO_H_3D_RIGID,560868,381060,72.89380645751953,72.69807434082031,138.612548828125,0.4529117736650832,0.3710928009841756,0.8263005018234253,2.3276455402374268,0.0007353163091465831,0.0014457572251558304,0.0006425931351259351,0.0018227584660053253,0.3152245581150055,0.1507342191032471,0.00018888486302164463
sage_noleak,777,test,0017_H_AO_COA_3D_RIGID,557492,380993,39.03738021850586,45.550254821777344,91.86341094970703,0.5379569657496619,0.19057814931883954,0.9812286496162415,2.502370834350586,0.0006798940594308078,0.001321860821917653,0.0007513318560086191,0.0037125833332538605,0.21421021223068237,0.14574200167894785,0.0001833600373472542
sage_noleak,777,test,0020_H_AO_COA_3D_RIGID,322504,207177,33.31062698364258,41.62646484375,88.77998352050781,0.35717064087089784,0.2216521278325321,0.5045157670974731,1.2314430475234985,0.0008495232323184609,0.00189350510481745,0.0005883632111363113,0.0020935102365911007,0.41089072823524475,0.19699600625108526,0.0002076576179970371
sage_noleak,777,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,31.01578140258789,49.66508865356445,134.25393676757812,0.5955005199491256,-0.09617307543072734,0.44691818952560425,1.1327221393585205,6.041183269189787e-07,0.00015491734666284174,1.5491654892230144e-07,0.0003526112122926861,0.6181572079658508,0.15367222871836364,0.00013044805783162767
sage_noleak,777,test,0226_H_AO_COA_3D_FSI_REST,478860,338246,36.08381652832031,52.6284065246582,133.05947875976562,0.15934695019307002,-0.27757040401981525,1.1844401359558105,2.797457456588745,0.0006325866561383009,0.005831016693264246,0.001149189891293645,0.010586224496364594,0.303988516330719,0.11705300087708308,0.0003231259117046775
sage_noleak,777,val,0002_H_AO_SVD_3D_RIGID,354855,266825,47.74623489379883,51.20127868652344,103.88993072509766,0.3376949064659261,0.5082697072664333,0.801602303981781,1.7628635168075562,7.897576142568141e-05,0.0002940235426649451,0.00016617466462776065,0.00038186507299542427,0.23082737624645233,0.060089332262473406,0.00016229678873188986
sage_noleak,777,val,0005_H_AO_SVD_3D_RIGID,354274,252557,51.831119537353516,60.658451080322266,129.8518829345703,0.06061426333878172,0.25417194497961026,1.721574306488037,5.85348653793335,9.443952149013057e-05,0.0008413105388171971,0.00026080769021064043,0.005109719932079315,0.09301868826150894,0.10889029395326781,0.00033450571882834106
sage_noleak,777,val,0234_H_AO_COA_3D_FSI_REST,274329,189370,32.719268798828125,45.532798767089844,107.31126403808594,0.5588580644775368,-0.5411513101455067,3.9356963634490967,10.0,1.0881193702516612e-05,0.0003443043678998947,1.1841311788884923e-05,0.003640466835349798,0.18763655424118042,0.13712002741234067,0.00017261165080116665
sage_noleak,777,val,0241_H_AO_COA_3D_FSI_REST,318163,222127,61.8597297668457,65.03907012939453,107.46519470214844,0.3000220819510812,-0.5697224928998843,1.9199550151824951,4.771613597869873,0.0005502899293787777,0.003980859648436308,0.0012185050873085856,0.011698429472744465,0.2907840311527252,0.1273058149439124,0.00030131236144384423
sage_withleak,1337,test,0007_H_AO_H_3D_RIGID,560868,381060,4.54230260848999,4.922991752624512,9.299736022949219,0.4529117736650832,0.39525889506860845,1.0657932758331299,1.7433406114578247,0.0007353163091465831,0.0014457572251558304,0.0003122126800008118,0.0010508247651159763,0.3152245581150055,0.1507342191032471,0.00018888486302164463
sage_withleak,1337,test,0017_H_AO_COA_3D_RIGID,557492,380993,3.9574029445648193,4.3838725090026855,8.614219665527344,0.5379569657496619,0.42277303430281493,1.4239991903305054,2.550724506378174,0.0006798940594308078,0.001321860821917653,0.00032752283732406795,0.0012836044188588858,0.21421021223068237,0.14574200167894785,0.0001833600373472542
sage_withleak,1337,test,0020_H_AO_COA_3D_RIGID,322504,207177,4.823123455047607,5.027869701385498,8.247544288635254,0.35717064087089784,0.5117833098696484,1.5461755990982056,2.4648594856262207,0.0008495232323184609,0.00189350510481745,0.0006678937352262437,0.0019870668184012175,0.41089072823524475,0.19699600625108526,0.0002076576179970371
sage_withleak,1337,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,5.551178932189941,5.17043399810791,7.821548938751221,0.5955005199491256,0.4900294235534013,0.880501389503479,1.8684968948364258,6.041183269189787e-07,0.00015491734666284174,3.774494530262018e-07,0.00016669268370606005,0.6181572079658508,0.15367222871836364,0.00013044805783162767
sage_withleak,1337,test,0226_H_AO_COA_3D_FSI_REST,478860,338246,2.99375581741333,3.61421799659729,7.224823951721191,0.15934695019307002,0.03660733711669999,1.322389841079712,2.9774270057678223,0.0006325866561383009,0.005831016693264246,0.0015936426352709532,0.0073408386670053005,0.303988516330719,0.11705300087708308,0.0003231259117046775
sage_withleak,1337,val,0002_H_AO_SVD_3D_RIGID,354855,266825,3.3797976970672607,4.050912380218506,7.475669860839844,0.3376949064659261,0.3447824861328596,1.2340238094329834,2.1939706802368164,7.897576142568141e-05,0.0002940235426649451,7.671933417441323e-05,0.00041751869139261544,0.23082737624645233,0.060089332262473406,0.00016229678873188986
sage_withleak,1337,val,0005_H_AO_SVD_3D_RIGID,354274,252557,5.362569808959961,5.760481357574463,10.698375701904297,0.06061426333878172,0.1853951884740301,3.7006430625915527,7.534183502197266,9.443952149013057e-05,0.0008413105388171971,0.0002534053928684443,0.002701675519347191,0.09301868826150894,0.10889029395326781,0.00033450571882834106
